url;url_contact;telephone;email;facebook
https://www.paris.fr/evenements/atelier-pour-spectateurs-l-imaginaire-de-la-danse-20712;https://www.paris.fr/equipements/mediatheque-helene-berr-1726;143458712;mediatheque.helene-berr@paris.fr;https://www.facebook.com/mediatheque.Helene.Berr
https://www.paris.fr/evenements/fete-du-canada-2022-mehdi-cayenne-laurence-nerbonne-20960;https://canada-culture.org/event/concerts-mehdi-cayenne-laurence-nerbonne/;144432185;reservation@canada-culture.org;https://www.facebook.com/centreculturelcanadien
https://www.paris.fr/evenements/buss-trip-wael-alkak-live-jundi-majhul-special-guests-20977;https://fb.me/e/4LMkpYZf4;non renseigne;neshamaculture@gmail.com;https://fb.me/e/4LMkpYZf4
https://www.paris.fr/evenements/hommage-a-pierre-lagenie-sculpteur-robert-verluca-peintre-claude-bouret-historien-de-l-art-21057;non renseigne;148748524;non renseigne;https://www.facebook.com/fondationtaylor
https://www.paris.fr/evenements/mamygeek-prend-l-air-bibliotheque-hors-les-murs-21103;non renseigne;146361779;non renseigne;https://www.facebook.com/BibliothequeSorbier/
https://www.paris.fr/evenements/saison-france-portugal-2022-dans-les-bibliotheques-19690;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/festival-michel-vinaver-il-va-sans-dire-21115;http://www.theatre-ouvert.com;142555550;resa@theatreouvert.com;https://www.facebook.com/theatreouvert1/
https://www.paris.fr/evenements/strip-au-risque-d-aimer-ca-compagnie-libre-cours-21018;https://www.parislete.fr/fr/le-programme/strip-au-risque-daimer-ca;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/stage-de-dessin-a-paris-20196;https://www.coursdedessinparis.com/stage-de-dessin-a-paris-cet-ete-le-20-06-2022.html;non renseigne;avril75011@gmail.com;non renseigne
https://www.paris.fr/evenements/mike-en-concert-a-la-place-20246;https://link.dice.fm/laplace/mike;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/escalade-a-la-pause-dej-12506;https://lacamillienne.fr;143075561;lacamillienne12@gmail.com;https://www.facebook.com/lacamilienne
https://www.paris.fr/evenements/du-cirque-en-bas-de-chez-moi-2-20313;https://www.2r2c.coop/2r2cms/programmation-section/du-cirque-en-bas-de-chez-moi-2;146223371;non renseigne;https://www.facebook.com/de.decirque
https://www.paris.fr/evenements/les-samedis-en-famille-creche-des-pretres-saint-severin-19844;https://www.paris.fr/evenements/les-samedis-en-famille-16238;661226154;jedenfant@gmail.com;non renseigne
https://www.paris.fr/evenements/atelier-premier-pas-bibliotheque-numerique-16038;https://www.paris.fr/equipements/bibliotheque-benoite-groult-19532;143224218;bibliotheque.benoite-groult@paris.fr;https://www.facebook.com/BibliothequeBenoiteGroult/
https://www.paris.fr/evenements/placeauxjeunes-jam-session-animee-par-tom-ibarra-hommage-a-john-coltrane-20418;https://www.lebaisersale.com/agenda?event=20220703;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/village-botanique-au-parc-floral-20053;non renseigne;non renseigne;non renseigne;https://www.facebook.com/parisnature
https://www.paris.fr/evenements/2eme-edition-du-conscious-festival-du-30-septembre-au-2-octobre-au-ground-control-20436;https://theconsciousfestival.com/?lang=fr;non renseigne;non renseigne;https://www.facebook.com/greenisthenewblackcom/
https://www.paris.fr/evenements/projection-rencontre-un-theatre-sur-la-lune-20509;https://www.maisondesmetallos.paris/fr/les-coops-rubrique/on-seloigne-des-chemins-balises/2022_06_projection_rencontre;147002520;reservation@maisondesmetallos.paris;https://www.facebook.com/maisondesmetallos
https://www.paris.fr/evenements/paris-sport-dimanches-parc-de-la-villette-20550;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/rencontre-entretien-avec-amir-parsa-lecture-a-trois-voix-20568;non renseigne;144785520;bibliotheque.marguerite-audoux@paris.fr;https://b-m.facebook.com/marguerite.audoux/
https://www.paris.fr/evenements/rimon-20570;https://www.lehasardludique.paris/concert/2022-03-08/rimon;non renseigne;non renseigne;https://www.facebook.com/events/591461442180867
https://www.paris.fr/evenements/bal-contemporain-et-flashmob-mois-parisien-du-handicap-20576;non renseigne;non renseigne;direction.ideesbaladeuses@gmail.com;https://www.facebook.com/ideesbaladeuses
https://www.paris.fr/evenements/quand-la-ville-dort-nuit-pop-francaise-du-supersonic-20611;non renseigne;non renseigne;non renseigne;https://fb.me/e/7uW2Kfxii
https://www.paris.fr/evenements/la-couleur-en-fugue-20071;https://www.fondationlouisvuitton.fr/fr/visiter;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/red-bull-cliff-diving-paris-18870;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/lecture-nature-20141;https://www.paris.fr/equipements/maison-paris-nature-17576;non renseigne;maisonparisnature@paris.fr;https://www.facebook.com/Parisbiodiversite
https://www.paris.fr/evenements/festival-d-humour-de-paris-20385;https://festivaldhumourdeparis.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/concert-promenade-pierre-michel-sivadier-trio-20539;non renseigne;non renseigne;non renseigne;https://www.facebook.com/cheznouschezvous2020/
https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-journal-d-un-revolutionnaire-20383;https://www.carnavalet.paris.fr/visiter/offre-culturelle/atelier-journal-dun-revolutionnaire;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/conte-en-famille-a-la-crypte-archeologique-de-l-ile-de-la-cite-le-garum-venu-de-rome-20405;https://www.crypte.paris.fr/fr/activites/conte-le-garum-venu-de-rome;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/hommage-a-lounes-matoub-20696;https://le360paris.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/visite-atelier-a-la-crypte-archeologique-de-l-ile-de-la-cite-mission-archeo-20400;https://www.crypte.paris.fr/fr/activites/visite-atelier-mission-archeo;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/enchantee-julia-15-novembre-2022-le-badaboum-paris-20719;non renseigne;non renseigne;non renseigne;https://www.facebook.com/events/1347298529095088
https://www.paris.fr/evenements/bibliotheques-hors-les-murs-a-paris-plages-bassin-de-la-villette-20757;non renseigne;142763297;solene.zulfiqar@paris.fr;non renseigne
https://www.paris.fr/evenements/tendres-portraits-atelier-de-pratique-photographique-a-la-mep-19374;https://www.mep-fr.org/event/atelier-de-pratique-tendres-portraits/;144787523;reservation@mep-fr.org;https://fr-fr.facebook.com/MaisonEuropeennePhotographie/
https://www.paris.fr/evenements/laura-anglade-au-sunset-le-11-06-pour-la-sortie-de-l-album-venez-donc-chez-moi-20783;https://www.sunset-sunside.com/2022/6/artiste/4087/8346/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/florian-pellissier-quintet-20687;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Paris-Jazz-Festival-214321475254636
https://www.paris.fr/evenements/soiree-contes-11441;https://bibliotheques.paris.fr/;180054760;bibliotheque.heurejoyeuse@paris.fr;https://www.facebook.com/heurejoyeusesaintseverin/
https://www.paris.fr/evenements/escale-musicale-au-portugal-20899;https://mediathequemusicaledeparis.wordpress.com/;155807530;mmp@paris.fr;https://www.facebook.com/Mediatheque.Musicale.Paris/
https://www.paris.fr/evenements/le-theme-de-la-jeunesse-en-2021-a-la-tour-jean-sans-peur-13408;https://tourjeansanspeursite.wordpress.com/;140262028;contact@tourjeansanspeur.com;non renseigne
https://www.paris.fr/evenements/l-immense-petit-cabaret-18635;http://www.balblomet.fr;non renseigne;non renseigne;https://www.facebook.com/balblomet/
https://www.paris.fr/evenements/cesar-franck-portrait-les-siecles-francois-xavier-roth-bertrand-chamayou-18844;https://philharmoniedeparis.fr/fr/activite/22778;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/beethoven-trios-daniel-barenboim-michael-barenboim-kian-soltani-18915;https://philharmoniedeparis.fr/fr/activite/23463;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/la-jam-du-lundi-animee-par-francois-constantin-19008;https://www.lebaisersale.com/agenda?event=20220627;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/jam-session-hommage-a-john-coltrane-animee-par-tom-ibarra-placeauxjeunes-19145;https://www.lebaisersale.com/agenda?event=20220703;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/apres-midi-jeux-video-18266;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/jeu-de-piste-a-paris-19236;non renseigne;non renseigne;info@parismabelle.com;https://www.facebook.com/ParisMaBelleJeux
https://www.paris.fr/evenements/kiosques-en-fete-folklore-bulgare-19287;non renseigne;621080039;contact@languebulgare.fr;https://www.facebook.com/ecole.bulgare.paris
https://www.paris.fr/evenements/les-perturbateurs-endocriniens-a-la-bibliotheque-benoite-groult-18281;https://www.paris.fr/equipements/bibliotheque-benoite-groult-19532;143224218;bibliotheque.benoite-groult@paris.fr;https://www.facebook.com/BibliothequeBenoiteGroult/
https://www.paris.fr/evenements/paris-velotour-19430;https://velotour.fr/paris;non renseigne;velotour@velotour.fr;https://www.facebook.com/velotour.officiel
https://www.paris.fr/evenements/images-vivantes-19461;https://gaite-lyrique.net/evenement/images-vivantes;non renseigne;non renseigne;https://fb.me/e/6e6xKcI9E
https://www.paris.fr/evenements/10-kms-de-paris-les-inscriptions-sont-ouvertes-18825;non renseigne;non renseigne;adidas10kparis@aso.fr;non renseigne
https://www.paris.fr/evenements/spectacle-talankoi-15443;non renseigne;180054760;bibliotheque.heurejoyeuse@paris.fr;https://www.facebook.com/heurejoyeusesaintseverin
https://www.paris.fr/evenements/imagespointnet-virusland-19784;https://gaite-lyrique.net/evenement/imagespointnet-virusland;non renseigne;non renseigne;https://fb.me/e/1tsFNmT9O
https://www.paris.fr/evenements/ateliers-d-ecriture-19806;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/petit-dejeuner-musical-la-grande-boucle-19816;non renseigne;153827676;mediatheque.jean-pierre.melville@paris.fr;https://www.facebook.com/mediatheque.jeanpierre.melville/
https://www.paris.fr/evenements/jazzdedemain-nina-gat-valentin-martel-trio-19855;https://www.lebaisersale.com/agenda?event=20220712;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/lacouveuse-fete-ses-5-ans-19862;non renseigne;non renseigne;non renseigne;https://www.facebook.com/events/439373011271821
https://www.paris.fr/evenements/cinema-en-plein-air-un-sac-de-billes-de-christian-duguay-19876;https://billetterie.memorialdelashoah.org/fr/evenement/un-sac-de-billes-de-christian-duguay;142774472;contact@memorialdelashoah.org;https://www.facebook.com/MemorialShoah/?ref=ts
https://www.paris.fr/evenements/jazzdedemain-jean-baptiste-loutte-18754;https://www.lebaisersale.com/agenda?event=20220719;142333771;non renseigne;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/sacrees-poupees-d-odette-picaud-19908;https://www.lheloise.com;618188183;contact.galerieheloise@gmail.com;https://www.facebook.com/galerieheloise
https://www.paris.fr/evenements/mellano-soyoc-guest-19960;https://petitbain.org/events/mellano-soyoc-guest/;non renseigne;non renseigne;http://facebook.com/events/358068456376409
https://www.paris.fr/evenements/les-samedis-en-famille-creche-bassompierre-11398;https://www.paris.fr/evenements/les-samedis-en-famille-16238;0140679766(MuséeenHerbe)-0144782075(PôleSimoneLefranc);non renseigne;non renseigne
https://www.paris.fr/evenements/les-samedis-en-famille-creche-marguerite-long-11236;https://www.paris.fr/evenements/les-samedis-en-famille-16238;673835794;lacabanebleue75@gmail.com;https://www.facebook.com/LaCabaneBleue.AccueilEnfantsParents
https://www.paris.fr/evenements/conference-degustation-koshu-sakes-vieillis-19989;https://www.mcjp.fr/;144379595;non renseigne;https://www.facebook.com/MCJP.officiel/
https://www.paris.fr/evenements/on-a-aime-et-vous-20126;https://www.paris.fr/equipements/mediatheque-helene-berr-1726;143458712;mediatheque.helene-berr@paris.fr;https://www.facebook.com/mediatheque.Helene.Berr
https://www.paris.fr/evenements/exposition-les-cinq-couleurs-de-l-encre-a-l-inalco-20797;http://www.inalco.fr/evenement/exposition-cinq-couleurs-encre;non renseigne;non renseigne;https://www.facebook.com/inalco.languesO/
https://www.paris.fr/evenements/ateliers-ludiques-a-la-ferme-urbaine-suzanne-lenglen-12693;https://www.paris.fr/equipements/parc-omnisport-suzanne-lenglen-2544;non renseigne;non renseigne;https://www.facebook.com/La-Ferme-de-Paris-189305851101246/
https://www.paris.fr/evenements/women-for-future-les-nouvelles-regles-du-jeu-20631;https://women-for-future.fr/#tab-ateliers-nos-futurs;non renseigne;non renseigne;https://www.facebook.com/latribune/
https://www.paris.fr/evenements/croqu-histoire-voyageons-en-histoires-19821;https://www.paris.fr/equipements/bibliotheque-valeyre-1711;142852756;bibliotheque.valeyre@paris.fr;non renseigne
https://www.paris.fr/evenements/exposition-et-soiree-autour-de-thierry-metz-17846;non renseigne;143458712;mediatheque.helene-berr@paris.fr;https://www.facebook.com/mediatheque.Helene.Berr
https://www.paris.fr/evenements/nous-la-foret-ou-comment-se-planter-16095;https://www.atelierduplateau.org/accueil;142412822;reservation@atelierduplateau.org;https://www.facebook.com/latelierduplateau
https://www.paris.fr/evenements/gang-bambi-car-wash-le-klub-20749;non renseigne;non renseigne;non renseigne;https://cutt.ly/THGzMDE
https://www.paris.fr/evenements/les-fantomes-du-western-suite-et-fin-21011;https://www.forumdesimages.fr/;144766300;contact@forumdesimages.fr;https://www.facebook.com/Forumdesimages
https://www.paris.fr/evenements/foret-agir-l-evenement-pour-preserver-les-forets-21003;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/germaine-tillion-la-memoire-et-la-raison-21082;http://theatredugymnase.paris/germaine-tillion-a-memoire-la-raison/;142467979;non renseigne;https://www.facebook.com/events/705562887317860/705562897317859/?ref=newsfeed
https://www.paris.fr/evenements/concert-magic-malik-jazz-association-5tet-21067;https://www.lebaisersale.com/agenda?event=20220910;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/pour-un-temps-sois-peu-lena-paugam-21017;https://www.parislete.fr/fr/le-programme/pour-un-temps-sois-peu;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/edouard-boubat-la-douceur-du-regard-1946-1957-19322;https://lagalerierouge.paris/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/atelier-de-tango-argentin-avec-charlotte-millour-18054;https://bibliothequevaugirard.wordpress.com/;148287742;bibliotheque.vaugirard@paris.fr;non renseigne
https://www.paris.fr/evenements/concert-orchestre-via-luce-et-ensemble-vocal-de-l-ecole-polytechnique-18796;https://yurplan.com/event/Dixit-Dominus-Haendel-Stabat-Mater-Vivaldi/83331#/;non renseigne;non renseigne;https://www.facebook.com/events/1021880361784642/?ref=newsfeed
https://www.paris.fr/evenements/raskolnikov-dear-deer-supersonic-free-entry-18839;non renseigne;non renseigne;non renseigne;https://fb.me/e/1ijqYkdni
https://www.paris.fr/evenements/rencontre-avec-armand-diangienda-18926;https://philharmoniedeparis.fr/fr/activite/24149;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/la-jam-du-lundi-animee-par-francois-constantin-hommage-a-wes-montgomery-et-jimmy-smith-19007;https://www.lebaisersale.com/agenda?event=20220620;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/atelier-bd-astrid-bromure-18143;non renseigne;153447030;bibliotheque.saint-eloi@paris.fr;https://www.facebook.com/bibliothequesainteloi
https://www.paris.fr/evenements/permanence-emploi-14453;https://www.paris.fr/equipements/mediatheque-marguerite-duras-1752;155254910;mediatheque.marguerite-duras@paris.fr;https://www.facebook.com/MediathequeMargueriteDuras
https://www.paris.fr/evenements/tout-en-parlant-de-lectures-mal-de-pierres-12352;https://bibliotheques.paris.fr/;155254910;mediatheque.marguerite-duras@paris.fr;https://www.facebook.com/MediathequeMargueriteDuras/
https://www.paris.fr/evenements/des-visites-ateliers-de-photographie-pour-les-6-15-ans-15057;https://www.mep-fr.org/event/visites-ateliers-2/;+33(0)144787523;reservation@mep-fr.org;https://fr-fr.facebook.com/MaisonEuropeennePhotographie/
https://www.paris.fr/evenements/qu-est-ce-que-l-intime-les-ateliers-philo-16-20-ans-de-la-mep-19408;https://www.mep-fr.org/event/visites-commentees-love-songs-16-20-ans/;144787523;reservation@mep-fr.org;https://fr-fr.facebook.com/MaisonEuropeennePhotographie/
https://www.paris.fr/evenements/magie-des-images-l-amour-des-livres-tcheques-pour-enfants-19176;https://mediathequeducarresaintlazare.wordpress.com/;non renseigne;bibliotheque.heurejoyeuse-patrimoine@paris.fr;https://www.facebook.com/mediathequefrancoisesagan
https://www.paris.fr/evenements/les-fantomes-du-western-19173;https://www.forumdesimages.fr/;144766300;contact@forumdesimages.fr;https://www.facebook.com/Forumdesimages
https://www.paris.fr/evenements/diner-dansant-suivi-d-un-bal-costume-13594;http://nouvelledimension.free.fr;145545652;nouvelledimension@free.fr;non renseigne
https://www.paris.fr/evenements/regards-a-la-maison-de-victor-hugo-16172;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/spectacle-de-ballet-giselle-ou-les-wilis-19735;https://www.ravensquidballetcompagnie.com;620648656;ravensquid.compagnie@gmail.com;non renseigne
https://www.paris.fr/evenements/rowjay-friends-en-concert-a-fgo-barbara-19798;https://fgo-barbara.fr/programmation/rowjay;non renseigne;non renseigne;https://www.facebook.com/FGOBarbara
https://www.paris.fr/evenements/troc-de-graines-et-boutures-15485;non renseigne;144507656;mediatheque.canopee@paris.fr;https://www.facebook.com/bibcanopee
https://www.paris.fr/evenements/la-jam-du-lundi-animee-par-francois-constantin-hommage-a-bill-evans-19903;https://www.lebaisersale.com/agenda?event=20220718;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/un-jeu-de-piste-enquete-a-paris-enquete-sous-couvert-19972;https://www.quiveutpisterparis.com/jeux-de-piste/enquete-sous-couvert/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/vente-de-plants-les-journees-nationales-de-l-agriculture-urbaine-19982;https://fb.me/e/4izLKmsvl;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/soiree-fado-18278;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/un-jeu-de-piste-enquete-dans-paris-marais-a-paris-sion-19919;https://www.quiveutpisterparis.com/jeux-de-piste/marais-a-paris-sion/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/the-djoon-experience-festival-20038;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/rhizome-by-lowless-a-strange-wedding-thais-alcachofa-20043;https://canal-barboteur.com;non renseigne;non renseigne;https://fb.me/e/5lV6zlDWV
https://www.paris.fr/evenements/soadan-20099;https://www.studio-ermitage.com/index.php/agenda/date/soadan;non renseigne;non renseigne;https://www.facebook.com/soadanofficiel/
https://www.paris.fr/evenements/naturel-mbappe-antunes-vella-edward-presentent-monsieur-mala-20178;https://www.lebaisersale.com/agenda?event=20220720;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/what-s-going-on-nuit-soul-funk-du-supersonic-20192;non renseigne;non renseigne;non renseigne;https://fb.me/e/7FQgqt1gj
https://www.paris.fr/evenements/concert-flamenco-avec-mathias-berchadsky-el-mati-20225;https://www.flamencoenfrance.fr/evenements/recital-guitare-mathias-berchadsky-2022-03-22;143489992;info@flamencoenfrance.fr;https://www.facebook.com/events/542695330533406
https://www.paris.fr/evenements/le-theatre-de-verdure-fait-son-festival-20311;non renseigne;663037237;theatredeverdure.contact@gmail.com;https://www.facebook.com/TdV.TheatredeVerdure/
https://www.paris.fr/evenements/cafe-concert-orlando-poleo-afrovenezuela-jazz-20335;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/bonnie-li-pelican-noir-supersonic-free-entry-20336;http://supersonic-club.fr/;non renseigne;non renseigne;https://fb.me/e/1qjrXuLOQ
https://www.paris.fr/evenements/concert-clelya-abraham-quartet-jazzdedemain-20415;https://www.lebaisersale.com/agenda?event=20220712;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/houria-aichi-20505;https://le360paris.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/spectacle-gulliver-le-dernier-voyage-20502;https://www.maisondesmetallos.paris/fr/le-programme/2022_06_spectacle;147002520;reservation@maisondesmetallos.paris;https://www.facebook.com/maisondesmetallos
https://www.paris.fr/evenements/atelier-en-duo-parent-enfant-hip-hop-5-10-ans-11109;https://compagniemaya.com/;612966598;contact@compagniemaya.com;https://www.facebook.com/pg/compagniemaya75011/
https://www.paris.fr/evenements/bibliotheques-hors-les-murs-paris-plages-rives-de-seine-18221;non renseigne;144547670;bibliotheque.arthur-rimbaud@paris.fr;non renseigne
https://www.paris.fr/evenements/paris-sport-dimanches-georges-brassens-20554;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/universite-populaire-du-theatre-14-rencontre-avec-mehdi-georges-lahlou-19270;https://theatre14.mapado.com/event/76620-les-rencontres-de-l-universite-populaire-mehdi-georges-lahlou;145454977;billetterie@theatre14.fr;https://www.facebook.com/Theatre14
https://www.paris.fr/evenements/les-chemins-de-la-musique-voir-lire-et-ecouter-20520;https://www.fmsh.fr/fr/a-propos/les-chemins-de-la-musique-voir-lire-et-ecouter;non renseigne;non renseigne;https://www.facebook.com/FondationMSH
https://www.paris.fr/evenements/quelles-relations-entre-les-jeunes-et-la-police-dans-les-quartiers-populaires-19196;non renseigne;184821950;bibliotheque.assia-djebar@paris.fr;https://fr-fr.facebook.com/BibAssiaDjebarParis/
https://www.paris.fr/evenements/photographiez-les-plantes-sauvages-avec-votre-smartphone-20142;https://www.paris.fr/equipements/maison-paris-nature-17576;non renseigne;maisonparisnature@paris.fr;https://www.facebook.com/Parisbiodiversite
https://www.paris.fr/evenements/rencontre-avec-olivier-afonso-et-chico-a-la-bibliotheque-benoite-groult-18292;https://www.paris.fr/equipements/bibliotheque-benoite-groult-19532;143224218;bibliotheque.benoite-groult@paris.fr;https://www.facebook.com/BibliothequeBenoiteGroult/
https://www.paris.fr/evenements/cours-de-rumba-des-guerrieres-20697;https://le360paris.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/les-projections-du-week-end-a-la-mep-20763;https://www.mep-fr.org/event/les-projections-du-week-end-ls/;144787500;non renseigne;non renseigne
https://www.paris.fr/evenements/pestacles-20738;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Pestacles-351285262194524
https://www.paris.fr/evenements/les-dimanches-tendres-20442;https://www.facebook.com/events/1147236876009739/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22page%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22page_upcoming_events_card%22%2C%22surface%22%3A%22page%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/les-grands-debats-d-universite-de-paris-8-sommes-nous-en-train-de-perdre-la-terre-20729;https://u-paris.fr/lgd-juin-espace-du-tourisme-a-la-colonisation/;non renseigne;universite-ouverte@u-paris.fr;non renseigne
https://www.paris.fr/evenements/la-tonte-annuelle-a-la-ferme-de-paris-20459;https://www.paris.fr/equipements/la-ferme-de-paris-6597;non renseigne;non renseigne;https://fr-fr.facebook.com/LaFermedeParis/
https://www.paris.fr/evenements/ateliers-jeux-de-societe-18692;non renseigne;145546976;bibliotheque.gutenberg@paris.fr;http://www.facebook.com/pages/Bibliothèque-Gutenberg/330349773725290
https://www.paris.fr/evenements/expo-en-scene-s-emanciper-par-le-theatre-20815;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/la-grotte-aux-vilain-e-s-1-20840;non renseigne;non renseigne;non renseigne;https://www.facebook.com/events/398272385232690/?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D
https://www.paris.fr/evenements/open-air-avec-deviant-disco-20642;https://bit.ly/discogarden;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/ludomouv-jouer-ensemble-19956;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/kiosque-en-fete-avec-l-orchestre-de-chambre-de-paris-20917;https://www.orchestredechambredeparis.com/action/kiosques-en-fete/;970808070;billetterie@ocparis.com;https://www.facebook.com/orchestredechambredeparis
https://www.paris.fr/evenements/democratie-et-jeunesse-rupture-ou-renouveau-20905;https://u-paris.fr/lgd-juin-democratie-et-jeunesse-rupture-ou-renouveau/;non renseigne;universite-ouverte@u-paris.fr;non renseigne
https://www.paris.fr/evenements/anima-20895;https://manifeste.ircam.fr/agenda/anima-tm/detail/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/festival-paris-l-ete-des-grands-rendez-vous-artistiques-et-culturels-dans-tout-paris-et-sa-region-20943;https://www.parislete.fr/fr/le-programme;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/atelier-creatif-avec-catherine-binon-20957;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/le-temps-des-dinosaures-l-expo-grandeur-nature-20947;https://www.expo-dino.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/atelier-des-oeufs-sous-les-tropiques-3-5-ans-17797;https://www.aquarium-tropical.fr/programmation/ateliers-et-activites/des-oeufs-sous-les-tropiques?utm_source=siteaqua&utm_medium=quefaireaparis&utm_campaign=ateliersmarsjuin&utm_id=ref.oeufstropiques;non renseigne;non renseigne;https://www.facebook.com/Aquarium.Porte.Doree
https://www.paris.fr/evenements/qi-gong-a-l-espace-naturiste-de-paris-20993;non renseigne;non renseigne;non renseigne;https://www.facebook.com/anp.naturistes.5?eid=ARBRAeQ_nz-5NNBtriZGBJCkE4yuauhed2VTFfh3aUAzeNF09pytdyq22MRbc_E6DsUINfO60jGp2JEN
https://www.paris.fr/evenements/rencontre-regenerationnelle-special-feminisme-21039;https://fb.me/e/2lzmJx24p;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/cinema-camille-de-morlhon-explorateur-d-histoires-21009;https://www.fondation-jeromeseydoux-pathe.com/event/286;183791896;accueil@fondationpathe.com;https://www.facebook.com/fondationjeromeseydouxpathe/
https://www.paris.fr/evenements/bonne-peche-mauvaise-pioche-20597;https://www.aquarium-tropical.fr/programmation/theatre/bonne-peche-mauvaise-pioche;153595860;publics@palais-portedoree.fr;https://www.facebook.com/Aquarium.Porte.Doree
https://www.paris.fr/evenements/east-african-bolero-de-wesley-ruzibiza-21100;https://www.theatre-paris-villette.fr/spectacle/east-african-bolero/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/l-ukraine-la-russie-et-la-bielorussie-les-dissidents-sont-de-retour-21028;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/raccord-s-festival-et-salon-20965;non renseigne;non renseigne;non renseigne;https://www.facebook.com/festivalraccords
https://www.paris.fr/evenements/club-de-lecture-graines-de-lecteurs-15769;non renseigne;180054760;bibliotheque.heurejoyeuse@paris.fr;non renseigne
https://www.paris.fr/evenements/irga-jeux-kor-sia-20900;https://www.parislete.fr/fr/le-programme/igra;non renseigne;non renseigne;non renseigne
