ID;titre;chapeau;mots_cles;type_prix;date_debut;date_fin;nb_occurrences;acces_PMR;acces_mal_voyant;acces_mal_entendant;lieu;url;code_insee
21129;recettes magiques, atelier 6-12 ans;"decouvrez l'exposition de tiphaine calmettes ""soupe primordiale"" a travers un atelier de pratique artistique en compagnie de l'artiste celin jiang!";expo;gratuit;2022-06-05;2022-06-06;2;1;1;1;betonsalon - centre d'art et de recherche;https://www.paris.fr/evenements/recettes-magiques-atelier-6-12-ans-21129;75113
20788;brad mehldau & ian bostridge | yom & leo jassef;les nocturnes du parc floral c'est : deux concerts en plein air, une soiree inoubliable;musique;payant;2022-06-05;2022-06-06;2;0;0;0;parc floral de paris;https://www.paris.fr/evenements/brad-mehldau-ian-bostridge-yom-leo-jassef-20788;75112
20913;table ronde : nos identites celles qu'on nous impose celles qu'on cache;a l'occasion de la sortie du livre nos identites, celles qu'on nous impose celles qu'on nous cache, la bibliotheque parmentier vous invite a debattre autour de nos identites et de nos diversites lors d'une table ronde organisee en partenariat avec la librairie calypso, les editions rageot et l'association diveka.;conference;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque parmentier;https://www.paris.fr/evenements/table-ronde-nos-identites-celles-qu-on-nous-impose-celles-qu-on-cache-20913;75111
18919;elan / finale du concours international de composition pour orchestre;sengager plus encore en faveur de la creation contemporaine et soutenir la nouvelle generation artistique, tels sont les buts portes par le prix elan, qui reunit lircam et lorchestre national dile-de-france;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/elan-finale-du-concours-international-de-composition-pour-orchestre-18919;75119
18986;cumbia ya !;bal colombien;musique;payant;2022-06-05;2022-06-06;2;0;0;0;studio de l'ermitage;https://www.paris.fr/evenements/cumbia-ya-18986;75120
17919;exposition  juifs et musulmans de la france coloniale a nos jours ;lexposition  juifs et musulmans de la france coloniale a nos jours  porte un regard neuf et documente sur lhistoire des relations entre juifs et musulmans en revelant le role essentiel de la france et de letat dans la transformation de ces relations, tant en afrique du nord quen france metropolitaine.;expo;payant;2022-06-05;2022-06-06;;1;0;0;palais de la porte doree - musee national de l'histoire de l'immigration;https://www.paris.fr/evenements/juifs-et-musulmans-de-la-france-coloniale-a-nos-jours-17919;75112
17722;la violence scolaire;"le mois parisien du handicap 2022 -
la bibliotheque saint-eloi vous propose un temps d'echange entre parents, en partenariat avec lecole des parents et les rendez-vous parents parisiens.
en presence d'interpretes lsf/francais.";solidarite;gratuit;2022-06-05;2022-06-06;2;0;0;1;bibliotheque saint-eloi;https://www.paris.fr/evenements/la-violence-scolaire-17722;75112
19267;concert : elisabeth salaun project #womaninjazz;un repertoire de reprises et de compositions mene par la voix suave et chaleureuse deli, les sonorites rares dun vibraphone, cest a ne pas manquer au baiser sale !;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/concert-elisabeth-salaun-project-womaninjazz-19267;75101
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78616
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78036
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78013
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78034
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78278
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78364
19311;thoiry wild race 2022;le zoosafari de thoiry propose une course nature exceptionnelle de 10 km au cur du parc du chateau, du zoo et dans une partie du safari ! le petit plus, un parcours pour les enfants sera aussi prevu !;sport;payant;2022-06-05;2022-06-06;2;0;0;0;chateau de thoiry;https://www.paris.fr/evenements/thoiry-wild-race-2022-19311;78681
19384;nicolas comment + marquis;aujourdhui marquis (sans  de sade ) est un tout nouveau groupe que contemplent 40 ans dhistoire.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;petit bain;https://www.paris.fr/evenements/nicolas-comment-marquis-19384;75113
19424;"atelier ""l'amicale des insectes"" avec l'illustratrice helene rajcak";un atelier de sensibilisation aux problemes ecologiques des insectes qui mele informations scientifiques, imagination et culture militante.;enfants;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque crimee;https://www.paris.fr/evenements/atelier-l-amicale-des-insectes-avec-l-illustratrice-helene-rajcak-19424;75119
19447;n lab : mode economie d'energie;rencontre autour de lempreinte energetique du numerique. avec gauthier roussilhe, benjamin sonntag, anne-laure ligozat.;conference;payant;2022-06-05;2022-06-06;2;0;0;0;la gaite lyrique;https://www.paris.fr/evenements/no-lab-mode-economie-d-energie-19447;75103
19586;exposition agustin gomez arcos. entre la memoire et l'oubli;agustin gomez arcos fut un ecrivain admire et controverse des le debut de sa carriere. d'origine modeste, il se fait vite remarquer par ses pieces qui le confrontent au regime franquiste. l'exposition presentera des documents, des empreintes digitales, des lettres, des photographies, des premieres editions et des traductions de l'auteur.;expo;gratuit;2022-06-05;2022-06-06;88;0;0;0;instituto cervantes de paris;https://www.paris.fr/evenements/exposition-agustin-gomez-arcos-entre-la-memoire-et-l-oubli-19586;75108
19611;le prix de lor;recit intime et politique inspire de la propre experience de lauteur en roumanie, le prix de lor explore lunivers de la danse sportive a lage de lenfance et de ladolescence, la decouverte de la sexualite, la peur de lechec, le deuil du pere et leffort pour gagner lamour des parents. ce manifeste offre une experience de liberation du corps et de lesprit, dans la cadence des rythmes kitsch et glam des dix danses reglementaires.;theatre;payant;2022-06-05;2022-06-06;22;1;0;0;theatre ouvert;https://www.paris.fr/evenements/le-prix-de-l-or-19611;75120
17401;les collections du musee d'art et d'histoire de l'hopital saint-anne;decouvrez les origines et lhistoire de la collection sainte-anne ainsi que la constitution du musee dart et dhistoire de lhopital sainte-anne (mahhsa).;conference;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque georges brassens;https://www.paris.fr/evenements/les-collections-du-musee-d-art-et-d-histoire-de-l-hopital-saint-anne-17401;75114
19709;mathieu pernot - la ruine de sa demeure;laureat du prix hcb 2019, mathieu pernot presente a la fondation hcb la ruine de sa demeure, une itinerance photographique morcelee entre le liban, la syrie et lirak.;expo;payant;2022-06-05;2022-06-06;;0;0;0;fondation henri cartier-bresson;https://www.paris.fr/evenements/mathieu-pernot-la-ruine-de-sa-demeure-19709;75103
19835;une lettre en heritage;"a loccasion de la parution de ""lusia"" de catherine grynfogel-drommelschlager, hermann, 2021. projection de ""les rafles de l'ete 1942 en zone libre. un crime de letat francais"", documentaire dantoine casubolo ferro.";conference;gratuit;2022-06-05;2022-06-06;2;0;0;0;memorial de la shoah;https://www.paris.fr/evenements/une-lettre-en-heritage-19835;75104
19860;concerts au supersonic;d'origine anglaise ou francaise, pop ou rock, trois groupes se produisent sur la scene du supersonic (12e), le 11 juin.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/mandrake-handshake-fleur-bleu-e-roseland-supersonic-free-entry-19860;75112
19893;animation danse et musique mexicaines;venez nombreux decouvrir la culture mexicaine a travers sa musique et ses danses. le mariachi viva mexico et la troupe mi folklore danza mexico vous attendent.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;jardin nelson mandela;https://www.paris.fr/evenements/animation-danse-et-musique-mexicaines-19893;75101
19931;boris vian : le parisien ravi;a decouvrir au pied de montmartre sur les grilles du square louise michel : 22 panneaux retracant la vie boris vian a paris.;musique;gratuit;2022-06-05;2022-06-06;;0;0;0;square louise-michel;https://www.paris.fr/evenements/boris-vian-le-parisien-ravi-19931;75118
19969;stars en concert au petit bain;voulez-vous danser et petit bain presentent le concert du groupe canadien starts, en representation le 14 fevrier 2023 dans le 13e arrondissement.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;petit bain;https://www.paris.fr/evenements/stars-guests-19969;75113
11427;les samedis en famille  creche monplaisir;paris experimente louverture des creches au public le samedi. la creche monplaisir propose des activites le samedi matin avec les associations dialogos et reseau mom'artre.;enfants;gratuit;2022-06-05;2022-06-06;;0;0;0;creche collective municipale monplaisir;https://www.paris.fr/evenements/les-samedis-en-famille-creche-monplaisir-11427;75120
19917;un jeu de piste / enquete dans paris : mystere a montmartre;"une jeune femme du nom de jasmine loue un appartement a montmartre depuis plusieurs annees.
depuis quelques jours, jasmine en est certaine, son appartement est hante ! 
venez resoudre ce mystere au cur de montmartre, veritable village dans paris.";loisirs;payant;2022-06-05;2022-06-06;;0;0;0;montmartre;https://www.paris.fr/evenements/un-jeu-de-piste-enquete-dans-paris-mystere-a-montmartre-19917;75118
20007;yannick benoit quartet;fin connaisseur des standards du jazz, et inspire par les figures du jazz ethnique tel pharoah anders et yusef lateff, il presente un univers musical riche et subtile, tournee vers lexploration.;concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/yannick-benoit-quartet-20007;75101
19961;concert d'ouverture - festival adolphe sax;"c'est la premiere edition du festival adolphe sax !
pour le concert d'ouverture, rejoignez-nous nombreux a la mairie du 18e a 19h30.";musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;mairie du 18e arrondissement;https://www.paris.fr/evenements/concert-d-ouverture-festival-adolphe-sax-19961;75118
20235;"visite guidee de l'expo ""prendre la tangente"" avec mounir ayache";mounir ayache, artiste de lexposition  prendre la tangente  vous invite a le suivre dans une visite guidee pas comme les autres...;expo;gratuit;2022-06-05;2022-06-06;4;1;1;1;maif social club;https://www.paris.fr/evenements/visite-guidee-de-l-expo-prendre-la-tangente-avec-mounir-ayache-20235;75103
20341;films + atelier sensoriel pour les tout petits !;"a partir de 2 ans : projection du programme de courts metrages ""a la decouverte du monde"", collectif";enfants;payant;2022-06-05;2022-06-06;2;0;0;0;cinema chaplin saint-lambert;https://www.paris.fr/evenements/films-atelier-sensoriel-pour-les-tout-petits-20341;75115
20540;paris sport dimanches : place de venetie;rendez-vous place de venetie pour des matinees sportives tous les dimanches matins a partir du 22 mai 2022 !;sport;gratuit;2022-06-05;2022-06-06;88;0;0;0;place de venetie;https://www.paris.fr/evenements/paris-sport-dimanches-place-de-venetie-20540;75113
20541;concert rock;"concert : tales of new york the partners
lou reed, les cramps, robert gordon, new york dolls... lenergie unique de big apple a enfante un rock mythique, inoui, qui hante toujours limaginaire occidental. delaney blue et didier fleury (the partners) revisitent en duo electro-acoustique les titres legendaires qui ont embrase les nuits fauves de new york.";concert;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque place des fetes;https://www.paris.fr/evenements/concert-rock-20541;75119
19469;bibliotheque hors les murs au jardin nelson mandela;cet ete, tous les mercredis de 10h30 a 12h30, venez partager un moment de lecture en famille et en plein air dans l'air de jeux des petits, au jardin nelson mandela.;enfants;gratuit;2022-06-05;2022-06-06;18;0;0;0;jardin nelson mandela;https://www.paris.fr/evenements/bibliotheque-hors-les-murs-au-jardin-nelson-mandela-19469;75101
20561;paris sport dimanches : parc martin luther king;tous les dimanches a partir du 22 mai 2022, rendez-vous parc martin luther king pour des matinees sportives !;sport;gratuit;2022-06-05;2022-06-06;68;0;0;0;parc martin luther king;https://www.paris.fr/evenements/paris-sport-dimanches-parc-martin-luther-king-20561;75117
